feature,place,category,pred,clause_polarity
buffet,Danji_KBBQ,food,-0.004225366,0
Value,Danji_KBBQ,food,-0.002094112,0
money,Danji_KBBQ,price,-0.002094112,0
service,Danji_KBBQ,service,0.7863726,0.8
staff,Danji_KBBQ,service,0.16353242,0.1
dining,Danji_KBBQ,ambience,0.5033487,0.5
experience,Danji_KBBQ,price,0.5033487,0.5
needs,Danji_KBBQ,price,0.38190886,0.4
price,Danji_KBBQ,price,-0.009669267,0
menu,Danji_KBBQ,food,-0.009669267,0
yuan,Danji_KBBQ,price,0.00595057,0
people,Danji_KBBQ,service,0.00595057,0
staff,Danji_KBBQ,service,0.4907764,0.5
Value,Danji_KBBQ,food,0.6959379,0.7
money,Danji_KBBQ,price,0.6959379,0.7
beef,Danji_KBBQ,price,-0.004079387,0
visit,Danji_KBBQ,price,-0.012204282,0
time,Danji_KBBQ,price,-0.004079387,0
place,Danji_KBBQ,ambience,-0.012204282,0
years,Danji_KBBQ,price,-0.012204282,0
standout,Danji_KBBQ,price,-0.003334366,0
reservations,Danji_KBBQ,price,-0.003223993,0
food,Danji_KBBQ,food,0.802064,0.8
service,Danji_KBBQ,service,0.802064,0.8
好吃,Danji_KBBQ,food,-7.70E-05,0
place,Danji_KBBQ,ambience,0.4951967,0.5
go,Danji_KBBQ,Non-Categorised,-0.003040336,0
staff,Danji_KBBQ,service,-0.004071541,0
kimchi,Danji_KBBQ,food,0.9793482,1
food,Danji_KBBQ,food,0.29298744,0.3
bbq,Danji_KBBQ,food,-0.00100483,0
joint,Danji_KBBQ,price,-0.00100483,0
fix,Danji_KBBQ,price,0.52992827,0.611111111
reviews,Danji_KBBQ,price,0.8470814,0.705
place,Danji_KBBQ,ambience,0.8470814,0.705
food,Danji_KBBQ,food,0.2593243,0.25
standard,Danji_KBBQ,price,0.2593243,0.25
service,Danji_KBBQ,service,0.2593243,0.25
group,Danji_KBBQ,price,-0.014717899,0
toddler,Danji_KBBQ,ambience,-0.014717899,0
empathy,Danji_KBBQ,price,-7.70E-05,0
closing,Danji_KBBQ,price,-0.001880027,0
hour,Danji_KBBQ,price,-0.001880027,0
pm,Danji_KBBQ,service,-0.004972719,0
way,Danji_KBBQ,price,-0.004972719,0
food,Danji_KBBQ,food,0.1596384,0.166666667
variety,Danji_KBBQ,price,0.1596384,0.166666667
reasons,Danji_KBBQ,price,0.5006856,0.5
place,Danji_KBBQ,ambience,0.5006856,0.5
bbq,Danji_KBBQ,food,0.5006856,0.5
beef,Danji_KBBQ,price,0.034037963,0
beverages,Danji_KBBQ,price,0.011550233,0
price,Danji_KBBQ,price,0.011550233,0
location,Danji_KBBQ,price,0.7906079,0.8
staffs,Danji_KBBQ,service,0.32355905,0.333333333
meat,Danji_KBBQ,food,-0.001829408,0
staff,Danji_KBBQ,service,0.78710204,0.74375
price,Danji_KBBQ,price,0.78710204,0.74375
food,Danji_KBBQ,food,-0.003271207,0
time,Danji_KBBQ,price,-0.005402379,0.214285714
number,Danji_KBBQ,price,-0.005402379,0.214285714
meat,Danji_KBBQ,food,-0.005402379,0.214285714
portions,Danji_KBBQ,food,-0.005402379,0.214285714
portion,Danji_KBBQ,price,-0.07905515,-0.083333333
uncle,Danji_KBBQ,price,0.07873552,0.1
owner,Danji_KBBQ,price,-0.003518552,0
visit,Danji_KBBQ,price,-0.38354504,-0.39
Food,Danji_KBBQ,food,0.17101032,0.166666667
Bunch,Danji_KBBQ,food,-0.09198857,-0.166666667
time,Danji_KBBQ,price,-0.09198857,-0.166666667
staff,Danji_KBBQ,service,-0.002914734,0
training,Danji_KBBQ,service,-0.002914734,0
person,Danji_KBBQ,price,-0.027609743,-0.2
order,Danji_KBBQ,price,-0.027609743,-0.2
orders,Danji_KBBQ,price,-0.027609743,-0.2
atmosphere,Danji_KBBQ,ambience,0.24242195,0.25
Food,Danji_KBBQ,food,0.69852805,0.7
Koreans,Danji_KBBQ,Non-Categorised,-0.001333095,0
meats,Danji_KBBQ,food,-0.00348375,0
Seafood,Danji_KBBQ,Non-Categorised,0.31341618,0.3
+,Danji_KBBQ,Non-Categorised,-0.002219938,0
dinner,Danji_KBBQ,price,-0.002219938,0
night,Danji_KBBQ,price,-0.002219938,0
bbq,Danji_KBBQ,food,-0.000311725,0
frills,Danji_KBBQ,price,-0.001611896,0
restaurant,Danji_KBBQ,ambience,-0.001611896,0
cheese,Danji_KBBQ,food,0.003860593,0
food,Danji_KBBQ,food,0.58154005,0.6
Guys,Danji_KBBQ,food,0.93989146,1
lunch,Danji_KBBQ,price,0.93989146,1
place,Danji_KBBQ,ambience,0.93989146,1
meat,Danji_KBBQ,food,0.96931267,1
fish,Danji_KBBQ,food,0.96931267,1
bucks,Danji_KBBQ,price,-0.004695498,0
head,Danji_KBBQ,service,-0.004695498,0
deals,Danji_KBBQ,price,-5.80E-05,0
schoolkids,Danji_KBBQ,food,-5.80E-05,0
food,Danji_KBBQ,food,0.43914434,0.5
types,Danji_KBBQ,price,0.43914434,0.5
marinade,Danji_KBBQ,food,0.00348632,0.333333333
pork,Danji_KBBQ,food,0.00348632,0.333333333
belly,Danji_KBBQ,food,0.00348632,0.333333333
chicken,Danji_KBBQ,food,-0.5886186,-0.6
satisfaction,Danji_KBBQ,price,0.6917021,0.7
vegetables,Danji_KBBQ,food,0.027623259,0
food,Danji_KBBQ,food,0.97820306,1
value,Danji_KBBQ,price,0.97820306,1
chicken,Danji_KBBQ,food,-0.5475173,-0.6
point,Danji_KBBQ,price,-0.5475173,-0.6
atmosphere,Danji_KBBQ,ambience,0.79040974,0.8
staff,Danji_KBBQ,service,0.37172332,0.375
fly,Danji_KBBQ,price,0.39919767,0.3
meat,Danji_KBBQ,food,0.39919767,0.3
meats,Danji_KBBQ,food,0.71242744,0.7
value,Danji_KBBQ,price,0.71242744,0.7
money,Danji_KBBQ,price,0.71242744,0.7
price,Danji_KBBQ,price,0.71242744,0.7
weekdays,Danji_KBBQ,service,0.104620785,0
buffet,Danji_KBBQ,food,0.17592894,0.2
fav,Danji_KBBQ,service,-0.57868755,-0.6
soy,Danji_KBBQ,food,-0.57868755,-0.6
chicken,Danji_KBBQ,food,-0.58887976,-0.6
pork,Danji_KBBQ,food,-0.003959663,0
tribe,Danji_KBBQ,price,-0.57868755,-0.6
fruits,Danji_KBBQ,price,0.4842724,0.5
orange,Danji_KBBQ,ambience,0.4842724,0.5
selection,Danji_KBBQ,food,0.5037881,0.5
meat,Danji_KBBQ,food,0.5037881,0.5
beef,Danji_KBBQ,price,-0.002124764,0
seafood,Danji_KBBQ,food,-0.00159248,0
watermelon,Danji_KBBQ,food,-0.001453616,0
staff,Danji_KBBQ,service,0.37172332,0.375
service,Danji_KBBQ,service,0.79259217,0.8
food,Danji_KBBQ,food,0.29089043,0.3
food,Danji_KBBQ,food,0.5982766,0.6
service,Danji_KBBQ,service,0.69859076,0.7
lady,Danji_KBBQ,ambience,0.21060202,0.26
auntie,Danji_KBBQ,food,0.21060202,0.26
food,Danji_KBBQ,food,0.21060202,0.26
uncle,Danji_KBBQ,price,0.28361502,0.24375
🏻,Danji_KBBQ,food,0.28361502,0.24375
Meats,Danji_KBBQ,food,-0.19665095,-0.195
beef,Danji_KBBQ,price,0.003764831,0
portion,Danji_KBBQ,price,0.003764831,0
Meat,Danji_KBBQ,food,-0.38981596,-0.388888889
staff,Danji_KBBQ,service,0.061156873,0
meat,Danji_KBBQ,food,0.061156873,0
quantity,Danji_KBBQ,price,0.061156873,0
Food,Danji_KBBQ,food,0.79143274,0.8
drawback,Danji_KBBQ,price,-0.34387413,-0.333333333
reservation,Danji_KBBQ,price,-0.34387413,-0.333333333
phone,Danji_KBBQ,price,-0.34387413,-0.333333333
price,Danji_KBBQ,price,0.19867483,0.2
buffet,Danji_KBBQ,Non-Categorised,0.19867483,0.2
bbq,Danji_KBBQ,food,0.44809273,0.5
Koreans,Danji_KBBQ,Non-Categorised,0.44809273,0.5
Value,Danji_KBBQ,Non-Categorised,-0.002094112,0
money,Danji_KBBQ,price,-0.002094112,0
quality,Danji_KBBQ,price,0.69601905,0.7
meat,Danji_KBBQ,food,0.69601905,0.7
service,Danji_KBBQ,service,-0.9128262,-0.91
wastage,Danji_KBBQ,price,0.002362736,0
piece,Danji_KBBQ,price,0.002362736,0
meat,Danji_KBBQ,food,0.002362736,0
risk,Danji_KBBQ,price,0.60047984,0.6
restaurant,Danji_KBBQ,ambience,0.16735604,0.166666667
runs,Danji_KBBQ,price,0.16735604,0.166666667
Koreans,Danji_KBBQ,Non-Categorised,0.16735604,0.166666667
buffet,Danji_KBBQ,food,0.19816911,0.2
meal,Danji_KBBQ,food,0.19816911,0.2
waiters,Danji_KBBQ,service,0.40824553,0.4
lady,Danji_KBBQ,ambience,0.00639309,0
menu,Danji_KBBQ,food,-0.11291102,-0.071428571
choices,Danji_KBBQ,food,-0.11291102,-0.071428571
meats,Danji_KBBQ,food,0.29825163,0.3
staff,Danji_KBBQ,service,-0.001832396,0
meat,Danji_KBBQ,food,-0.003036596,0
pax,Danji_KBBQ,food,-0.003696695,0
charges,Danji_KBBQ,price,-0.003036596,0
plate,Danji_KBBQ,price,-0.003036596,0
fire,Danji_KBBQ,ambience,0.49048945,0
food,Danji_KBBQ,food,0.7908911,0.8
service,Danji_KBBQ,service,-0.002765022,0
BBQ,Danji_KBBQ,food,0.97494364,1
number,Danji_KBBQ,price,-0.04437398,0
review,Danji_KBBQ,Non-Categorised,-0.04437398,0
reserve,Danji_KBBQ,price,-0.00084234,0
seats,Danji_KBBQ,price,-0.00084234,0
place,Danji_KBBQ,ambience,-0.00084234,0
week,Danji_KBBQ,price,-0.00084234,0
call,Danji_KBBQ,price,0.011730112,0
day,Danji_KBBQ,price,-0.002893955,0
restaurant,Danji_KBBQ,ambience,-0.002893955,0
avail,Danji_KBBQ,price,-0.005392313,0
lot,Danji_KBBQ,price,0.017175235,0
indoor,Danji_KBBQ,ambience,0.017175235,0
Value,Danji_KBBQ,food,-0.002094112,0
money,Danji_KBBQ,price,-0.002094112,0
Food,Danji_KBBQ,food,-0.002827771,0
plate,Danji_KBBQ,price,-0.003258713,0
tissue,Danji_KBBQ,price,0.06572951,0.15
paper,Danji_KBBQ,price,0.06572951,0.15
scrub,Danji_KBBQ,Non-Categorised,-0.14969817,-0.166666667
thing,Danji_KBBQ,price,-0.14969817,-0.166666667
place,Danji_KBBQ,ambience,-0.003264524,0
Service,Danji_KBBQ,food,-0.8489907,-1
days,Danji_KBBQ,price,-0.001496427,0
staff,Danji_KBBQ,service,0.004231699,0
seats,Danji_KBBQ,price,0.2647436,0
store,Danji_KBBQ,price,-0.6883037,-0.975
time,Danji_KBBQ,price,0.001502648,0
arrange,Danji_KBBQ,price,0.2647436,0
customers,Danji_KBBQ,price,0.2647436,0
side,Danji_KBBQ,price,-0.004350565,0
road,Danji_KBBQ,price,-0.004350565,0
water,Danji_KBBQ,price,-0.004350565,0
cars,Danji_KBBQ,price,-0.002736151,0
reservation,Danji_KBBQ,price,0.012726113,0
point,Danji_KBBQ,price,-0.007816948,0
hotline,Danji_KBBQ,service,-0.007816948,0
times,Danji_KBBQ,price,-0.007816948,0
answer,Danji_KBBQ,price,-0.007816948,0
peak,Danji_KBBQ,price,-0.007816948,0
period,Danji_KBBQ,price,-0.007816948,0
weekday,Danji_KBBQ,service,-0.12642324,-0.155555556
afternoon,Danji_KBBQ,price,-0.12642324,-0.155555556
call,Danji_KBBQ,price,0.012726113,0
place,Danji_KBBQ,ambience,-0.004040405,0
✌,Danji_KBBQ,food,-0.015165962,0
🏻,Danji_KBBQ,food,-0.015165962,0
Food,Danji_KBBQ,food,0.30436426,0.3
bbq,Danji_KBBQ,food,0.30436426,0.3
food,Danji_KBBQ,food,0.017488077,0
reservation,Danji_KBBQ,price,0.012544274,0
p.m.,Danji_KBBQ,service,0.012544274,0
ard,Danji_KBBQ,service,0.008955829,0
pm,Danji_KBBQ,service,0.008955829,0
lots,Danji_KBBQ,price,-0.000630893,0
time,Danji_KBBQ,price,-0.000630893,0
today,Danji_KBBQ,price,-0.000630893,0
shop,Danji_KBBQ,price,-0.000630893,0
call,Danji_KBBQ,price,-0.19129911,-0.2
phone,Danji_KBBQ,price,-0.023909278,0
dining,Danji_KBBQ,ambience,0.49874845,0.5
experience,Danji_KBBQ,price,0.49874845,0.5
times,Danji_KBBQ,price,-0.19129911,-0.2
cut,Danji_KBBQ,price,0.0790986,0.045
pork,Danji_KBBQ,food,0.0790986,0.045
belly,Danji_KBBQ,food,0.0790986,0.045
stew,Danji_KBBQ,food,1.0044475,1
weekend,Danji_KBBQ,price,0.1783604,0.2
lunch,Danji_KBBQ,price,0.1783604,0.2
Reservation,Danji_KBBQ,food,0.16962305,0.16
dinnertime,Danji_KBBQ,food,-0.000428528,0.6
cuts,Danji_KBBQ,price,0.29615414,0.3
beef,Danji_KBBQ,price,0.29615414,0.3
bowls,Danji_KBBQ,food,-0.00404945,0
call,Danji_KBBQ,Non-Categorised,-0.002182953,0
table,Danji_KBBQ,price,-0.002182953,0
food,Danji_KBBQ,food,-0.004404306,0
choice,Danji_KBBQ,price,-0.004404306,0
meat,Danji_KBBQ,food,0.69984585,0.7
table,Danji_KBBQ,price,0.08228237,0
buffet,Danji_KBBQ,food,0.08228237,0
value,Danji_KBBQ,price,-0.002094112,0
money,Danji_KBBQ,price,-0.002094112,0
Service,Danji_KBBQ,food,0.69455206,0.7
Value,Danji_KBBQ,food,0.000765376,0
quantity,Danji_KBBQ,price,0.000765376,0
food,Danji_KBBQ,food,-0.13146687,-0.125
quality,Danji_KBBQ,price,-0.07504987,0
price,Danji_KBBQ,price,0.43659028,0.5
point,Danji_KBBQ,price,-0.13146687,-0.125
others,Danji_KBBQ,price,0.43659028,0.5
weekday,Danji_KBBQ,service,-0.005290039,0
deal,Danji_KBBQ,price,-0.005290039,0
carte,Danji_KBBQ,price,-0.005290039,0
buffet,Danji_KBBQ,food,-0.005290039,0
value,Danji_KBBQ,price,0.88156927,0.91
lunch,Danji_KBBQ,price,-0.003628202,0
piece,Danji_KBBQ,price,0.005096525,0
paper,Danji_KBBQ,price,0.005096525,0
pan,Danji_KBBQ,food,0.005096525,0
food,Danji_KBBQ,food,0.005096525,0
owner,Danji_KBBQ,price,0.19045657,0.2
perfection,Danji_KBBQ,price,0.002319634,0
Service,Danji_KBBQ,food,-0.3645899,-0.7
meat,Danji_KBBQ,food,0.4387605,0.5
lady,Danji_KBBQ,ambience,0.09013851,0
hours,Danji_KBBQ,price,0.09013851,0
uncle,Danji_KBBQ,price,-0.26493773,-0.3
plate,Danji_KBBQ,price,0.24833849,0.175
guy,Danji_KBBQ,service,0.06426844,0
30mins,Danji_KBBQ,Non-Categorised,0.06426844,0
Lunch,Danji_KBBQ,food,-0.086209856,-0.071428571
menu,Danji_KBBQ,food,-0.086209856,-0.071428571
value,Danji_KBBQ,price,-0.004170165,0
money,Danji_KBBQ,price,-0.004170165,0
Food,Danji_KBBQ,food,0.49809262,0.5
food,Danji_KBBQ,food,-0.021055363,-0.25
reviews,Danji_KBBQ,price,0.33206195,0.2875
cuts,Danji_KBBQ,price,0.54268205,1
meat,Danji_KBBQ,food,0.54268205,1
stars,Danji_KBBQ,price,-0.000300825,0
waiting,Danji_KBBQ,price,-0.040002294,-0.05
times,Danji_KBBQ,price,-0.040002294,-0.05
food,Danji_KBBQ,food,-0.040002294,-0.05
weekend,Danji_KBBQ,price,-0.040002294,-0.05
dinner,Danji_KBBQ,price,-0.040002294,-0.05
self,Danji_KBBQ,price,0.11096738,0.158333333
service,Danji_KBBQ,service,0.11096738,0.158333333
environment,Danji_KBBQ,price,0.005983517,0
kinds,Danji_KBBQ,price,0.004431851,0
food,Danji_KBBQ,food,0.004431851,0
pork,Danji_KBBQ,food,-0.002071783,0
belly,Danji_KBBQ,food,-0.002071783,0
soy,Danji_KBBQ,food,-0.002071783,0
source,Danji_KBBQ,price,-0.002071783,0
service,Danji_KBBQ,service,0.6032373,0.6
price,Danji_KBBQ,price,0.2014656,0.2
shop,Danji_KBBQ,price,0.47752044,0.4875
owner,Danji_KBBQ,price,0.47752044,0.4875
pork,Danji_KBBQ,food,-0.002842732,0
price,Danji_KBBQ,price,0.47360852,0.475
chicken,Danji_KBBQ,food,-0.5980016,-0.6
fish,Danji_KBBQ,food,-0.001911469,0
squid,Danji_KBBQ,food,-0.002261683,0
Fun,Danji_KBBQ,Non-Categorised,0.31212613,0.35
cuts,Danji_KBBQ,price,0.97861874,1
meat,Danji_KBBQ,food,0.006894805,0
place,Danji_KBBQ,ambience,0.006684654,0
spot,Danji_KBBQ,price,0.006684654,0
air,Danji_KBBQ,price,-0.01938682,0
conditioning,Danji_KBBQ,service,-0.01938682,0
interior,Danji_KBBQ,ambience,-0.002816953,0
people,Danji_KBBQ,service,0.006894805,0
beer,Danji_KBBQ,price,-0.00368429,0
meats,Danji_KBBQ,food,-6.63E-05,0
weekday,Danji_KBBQ,service,-0.001401402,0
lunch,Danji_KBBQ,price,-0.001401402,0
reservation,Danji_KBBQ,price,-0.001401402,0
pax,Danji_KBBQ,food,-0.001401402,0
spicy,Danji_KBBQ,food,0.21238321,0.2
pork,Danji_KBBQ,food,0.21238321,0.2
meats,Danji_KBBQ,food,0.31464306,0.35
chicken,Danji_KBBQ,food,-0.118764095,-0.216666667
veg,Danji_KBBQ,food,-0.007720552,0
Meat,Danji_KBBQ,food,0.0446911,-0.092857143
selection,Danji_KBBQ,food,0.0446911,-0.092857143
side,Danji_KBBQ,price,0.0446911,-0.092857143
dish,Danji_KBBQ,food,0.0446911,-0.092857143
uncle,Danji_KBBQ,price,0.012766056,0.1
bean,Danji_KBBQ,food,0.003690325,0
paste,Danji_KBBQ,food,0.003690317,0
lunch,Danji_KBBQ,price,-0.002176039,0
buffet,Danji_KBBQ,food,-0.002176039,0
sauce,Danji_KBBQ,food,-0.001683101,0
oil,Danji_KBBQ,price,0.001627341,0
salt,Danji_KBBQ,price,0.001627341,0
kimchi,Danji_KBBQ,food,0.58703995,0.6
boss,Danji_KBBQ,price,0.3678495,0.375
style,Danji_KBBQ,price,-0.002111934,0
meat,Danji_KBBQ,food,-0.002111934,0
buffet,Danji_KBBQ,food,-0.002111934,0
people,Danji_KBBQ,service,0.44558403,0.45
price,Danji_KBBQ,price,0.39310202,0.4
place,Danji_KBBQ,ambience,0.6965985,0.7
place,Danji_KBBQ,ambience,-0.004591115,0
gatherings,Danji_KBBQ,ambience,-0.004591115,0
friends,Danji_KBBQ,service,-0.004591115,0
staffs,Danji_KBBQ,service,0.48416272,0.4875
sauce,Danji_KBBQ,food,-0.34066758,-0.4
restaurant,Danji_KBBQ,ambience,-0.002823539,0
place,Danji_KBBQ,ambience,-0.13801202,-0.15
table,Danji_KBBQ,price,-0.22644433,-0.25
ginseng,Danji_KBBQ,food,-0.33268088,-0.6
chicken,Danji_KBBQ,food,-0.68653286,-0.65
soup,Danji_KBBQ,food,-0.33268088,-0.6
Beef,Danji_KBBQ,food,0.33015352,0.35
visit,Danji_KBBQ,price,-0.09996637,-0.075
plates,Danji_KBBQ,food,0.2712434,0.5
food,Danji_KBBQ,food,0.2712434,0.5
place,Danji_KBBQ,ambience,-0.007104196,0
dining,Danji_KBBQ,ambience,-0.007104211,0
road,Danji_KBBQ,price,-0.001303494,0
place,Danji_KBBQ,ambience,0.5994905,0.6
meats,Danji_KBBQ,food,0.09388786,0.1
beef,Danji_KBBQ,price,0.09388786,0.1
addition,Danji_KBBQ,price,-0.002425335,0
service,Danji_KBBQ,service,0.6561104,0.8
area,Danji_KBBQ,price,0.27035257,0.3
staffs,Danji_KBBQ,service,-0.00204479,0
Value,Danji_KBBQ,food,-0.002094112,0
money,Danji_KBBQ,price,-0.002094112,0
pork,Danji_KBBQ,food,-0.000586689,0
chicken,Danji_KBBQ,food,-0.5980016,-0.6
buffet,Danji_KBBQ,food,0.97513634,1
pork,Danji_KBBQ,food,0.49744,0.5
food,Danji_KBBQ,food,0.21934211,0.2
reservation,Danji_KBBQ,price,-0.007567458,0
Bowl,Danji_KBBQ,Non-Categorised,0.95282775,0
side,Danji_KBBQ,price,0.002983913,0
dish,Danji_KBBQ,food,0.002983913,0
meat,Danji_KBBQ,food,-0.006366074,0
lover,Danji_KBBQ,price,-0.006366074,0
buffet,Danji_KBBQ,food,0.085229754,0.011666667
friend,Danji_KBBQ,price,0.085229754,0.011666667
buffet,Danji_KBBQ,food,-0.002787359,0
CB,Danji_KBBQ,Non-Categorised,-0.002787359,0
range,Danji_KBBQ,price,-0.07725979,-0.1
food,Danji_KBBQ,food,-0.07725979,-0.1
choices,Danji_KBBQ,food,-0.07725979,-0.1
lot,Danji_KBBQ,price,0.11839114,0.2
meat,Danji_KBBQ,food,0.11839114,0.2
feast,Danji_KBBQ,food,0.18736792,0.2
side,Danji_KBBQ,price,-0.002059653,0
dishes,Danji_KBBQ,food,-0.002059653,0
rat,Danji_KBBQ,food,0.001116283,0
feet,Danji_KBBQ,price,0.001116283,0
table,Danji_KBBQ,price,0.001116283,0
waiter,Danji_KBBQ,service,-0.002552234,0
lol,Danji_KBBQ,food,-0.12583739,0.322222222
staffs,Danji_KBBQ,service,0.48757318,0.3
wife,Danji_KBBQ,price,0.48757318,0.3
price,Danji_KBBQ,price,0.19950393,0.2
husband,Danji_KBBQ,price,-0.002003916,0
service,Danji_KBBQ,service,-0.002919041,0
value,Danji_KBBQ,price,0.78409886,0.8
price,Danji_KBBQ,price,0.78409886,0.8
meats,Danji_KBBQ,food,-0.005125381,0
service,Danji_KBBQ,service,0.69859076,0.7
bulgogi,Danji_KBBQ,food,0.4864584,0.5
beef,Danji_KBBQ,price,0.4864584,0.5
variety,Danji_KBBQ,price,0.69095093,0.7
food,Danji_KBBQ,food,0.69095093,0.7
Price,Danji_KBBQ,food,0.24997959,0.26
places,Danji_KBBQ,price,-0.001084648,0
time,Danji_KBBQ,price,-0.006634183,0
limit,Danji_KBBQ,price,-0.006634183,0
hours,Danji_KBBQ,price,-0.006634183,0
cash,Danji_KBBQ,price,0.002725229,0
pay,Danji_KBBQ,price,0.002725229,0
guys,Danji_KBBQ,service,0.20254515,0.2
soy,Danji_KBBQ,food,0.90192556,1
sauce,Danji_KBBQ,food,0.90192556,1
beef,Danji_KBBQ,price,0.90192556,1
Dinner,Danji_KBBQ,food,-0.007056773,0
price,Danji_KBBQ,price,-0.00705678,0
gst,Danji_KBBQ,Non-Categorised,-0.00705678,0
charge,Danji_KBBQ,price,-0.007056773,0
맛있음,Danji_KBBQ,food,-7.70E-05,0
nets,Danji_KBBQ,price,-7.70E-05,0
service,Danji_KBBQ,service,-0.002765022,0
food,Danji_KBBQ,food,0.49102443,0.5
operation,Danji_KBBQ,price,-0.08021324,0
buffet,Danji_KBBQ,food,-0.08021324,0
Food,Danji_KBBQ,food,0.19437861,0.2
table,Danji_KBBQ,price,0.19437861,0.2
time,Danji_KBBQ,price,-0.13780463,-0.166666667
Price,Danji_KBBQ,food,0.49539462,0.5
food,Danji_KBBQ,food,-0.05245597,-0.125
CB,Danji_KBBQ,food,-0.05245597,-0.125
price,Danji_KBBQ,price,-0.001767911,0
service,Danji_KBBQ,service,0.79259217,0.8
Foods,Danji_KBBQ,food,0.7945802,0.8
staffs,Danji_KBBQ,service,0.17201373,0.2
price,Danji_KBBQ,price,0.25022286,0.26
Quality,Danji_KBBQ,Non-Categorised,-0.005344689,0
meat,Danji_KBBQ,food,-0.005344689,0
flow,Danji_KBBQ,price,-0.00086727,0
buffet,Danji_KBBQ,food,-0.00086727,0
par,Danji_KBBQ,price,-0.025110222,0
standard,Danji_KBBQ,price,-0.025110222,0
stretch,Danji_KBBQ,price,-0.025110222,0
time,Danji_KBBQ,price,0.2442444,0.25
dinner,Danji_KBBQ,price,0.2442444,0.25
times,Danji_KBBQ,price,0.023430564,0
service,Danji_KBBQ,service,0.79259217,0.8
employees,Danji_KBBQ,service,-0.33837503,-0.379166667
tables,Danji_KBBQ,ambience,-0.338375,-0.379166667
order,Danji_KBBQ,price,-0.003199011,0
buffet,Danji_KBBQ,food,-0.02974037,0
style,Danji_KBBQ,price,-0.02974037,0
food,Danji_KBBQ,food,-0.002875768,0
experience,Danji_KBBQ,price,-0.48448434,-0.7
reservation,Danji_KBBQ,price,-0.005294569,0
restaurant,Danji_KBBQ,ambience,-0.48448434,-0.7
owner,Danji_KBBQ,price,-0.005294569,0
days,Danji_KBBQ,price,-0.005294569,0
time,Danji_KBBQ,price,0.000489004,0
tonight,Danji_KBBQ,price,0.000489004,0
answer,Danji_KBBQ,price,-0.006480411,0
variety,Danji_KBBQ,price,0.7871376,0.8
meats,Danji_KBBQ,food,0.7871376,0.8
Meats,Danji_KBBQ,food,-0.00095854,0
Ventilation,Danji_KBBQ,food,0.694077,0.7
smoke,Danji_KBBQ,ambience,0.694077,0.7
shirt,Danji_KBBQ,price,0.694077,0.7
carte,Danji_KBBQ,price,-0.001942985,0
dishes,Danji_KBBQ,food,-0.001942985,0
quality,Danji_KBBQ,price,0.64566696,0.7
CB,Danji_KBBQ,food,-0.0018427,0
period,Danji_KBBQ,price,-0.0018427,0
owner,Danji_KBBQ,price,0.2164472,0.266666667
food,Danji_KBBQ,food,0.2164472,0.266666667
taste,Danji_KBBQ,price,0.2164472,0.266666667
staff,Danji_KBBQ,service,-0.001917012,0
takeaway,Danji_KBBQ,Non-Categorised,-0.003649987,0
times,Danji_KBBQ,price,-0.001255743,0
service,Danji_KBBQ,service,-0.001255743,0
thing,Danji_KBBQ,price,0.6206586,0.55
food,Danji_KBBQ,food,0.5087543,0.5
bar,Danji_KBBQ,ambience,0.5900385,0.5875
aqua,Danji_KBBQ,ambience,0.5900384,0.5875
service,Danji_KBBQ,service,0.5900384,0.5875
rice,Danji_KBBQ,ambience,-0.003626905,0
end,Danji_KBBQ,price,-0.003626905,0
side,Danji_KBBQ,price,-0.000609383,0
dishes,Danji_KBBQ,food,-0.000609383,0
restaurant,Danji_KBBQ,ambience,0.359834,0.4
takeaways,Danji_KBBQ,food,0.71696603,0.4
sets,Danji_KBBQ,price,0.71696603,0.4
circuit,Danji_KBBQ,service,0.71696603,0.4
breaker,Danji_KBBQ,price,0.71696603,0.4
period,Danji_KBBQ,price,0.71696603,0.4
Yay,Danji_KBBQ,food,-0.001542144,0
taste,Danji_KBBQ,price,0.35746506,0.4
Thanks,Danji_KBBQ,food,0.18452036,0.2
request,Danji_KBBQ,price,0.5913152,0.6
meat,Danji_KBBQ,food,0.5913152,0.6
behalf,Danji_KBBQ,price,0.5913152,0.6
meal,Danji_KBBQ,food,0.45338747,0.5
service,Danji_KBBQ,service,0.39073646,0.4
Value,Danji_KBBQ,food,-0.002094112,0
money,Danji_KBBQ,price,-0.002094112,0
place,Danji_KBBQ,ambience,0.79036605,0.8
rice,Danji_KBBQ,ambience,0.98971224,1
pajeon,Danji_KBBQ,food,-7.70E-05,0
chaechae,Danji_KBBQ,food,-7.70E-05,0
kimchi,Danji_KBBQ,Non-Categorised,-0.002188221,0
bbq,Danji_KBBQ,food,-0.17124605,-0.1875
gem,Danji_KBBQ,price,-0.17124605,-0.1875
east,Danji_KBBQ,price,-0.17124605,-0.1875
dinner,Danji_KBBQ,price,-0.00366772,0
Food,Danji_KBBQ,food,-0.004461005,0
quality,Danji_KBBQ,price,-0.004461005,0
disappointment,Danji_KBBQ,price,-0.2416031,-0.3
soup,Danji_KBBQ,food,-0.2416031,-0.3
spread,Danji_KBBQ,price,0.22605865,0.166666667
bbq,Danji_KBBQ,food,0.58719176,0.6
deserts,Danji_KBBQ,food,-0.034081675,0
cake,Danji_KBBQ,food,0.3514275,0.35
ice,Danji_KBBQ,price,-0.00431037,0
cream,Danji_KBBQ,food,-0.00431037,0
